Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation HTA télérelevée à courbe de charge (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°Celcius);Température normale lissée (°Celcius);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2017-03-22T22:00:00+01:00;3;42423854000.0;1396385000.0;2861594568.0;43277633550.0;10972730792.0;32304902758.0;1457789349.0;4528596673.0;4903588274.0;21414928462.0;5514037108.0;5490134667.0;23902441.0;0.0;118099.0;9.1;9.0;2626981667.0;25333.0;39;12430520141.0;402277990.0
2017-03-23T02:30:00+01:00;3;38180996000.0;1218792000.0;2497159593.0;39479201317.0;10453874217.0;29025327100.0;1313352897.0;3877805020.0;4498922978.0;19335246206.0;5398962547.0;5376035667.0;22926880.0;0.0;117720.0;8.9;8.8;2577616000.0;23667.0;28;11767227114.0;384805636.0
2017-03-23T03:00:00+01:00;3;37121643000.0;1165118000.0;2409837018.0;38442059888.0;10505764048.0;27936295840.0;1341829596.0;3971537134.0;4513861684.0;18109067425.0;5265421522.0;5242494667.0;22926855.0;0.0;117720.0;8.9;8.7;2448648333.0;22000.0;30;11847593644.0;370049616.0
2017-03-23T07:00:00+01:00;3;45483793000.0;1471329000.0;3139021696.0;46348156074.0;13673350515.0;32674805559.0;1902209982.0;5904014830.0;4540564511.0;20328016236.0;5896060553.0;5853588667.0;42471886.0;19613933.0;117720.0;8.5;8.2;3032048000.0;36883600.0;23;15575560497.0;421346783.0
2017-03-23T11:30:00+01:00;3;46763125000.0;1605164000.0;3258637802.0;49632915645.0;15187480101.0;34445435544.0;2124847786.0;8089513287.0;6726682178.0;17504392293.0;8169864087.0;6749555333.0;1420308754.0;1396939562.0;117720.0;9.9;9.6;3009515667.0;2357064895.0;18;17312327887.0;436271640.0
2017-03-23T14:30:00+01:00;3;43754039000.0;1732594000.0;2980691768.0;46814451875.0;14712816424.0;32101635451.0;2081600145.0;7714135917.0;5901898255.0;16404001134.0;8158103140.0;6847677000.0;1310426140.0;1287056534.0;117720.0;10.7;10.6;3037504667.0;2311989534.0;15;16794416569.0;384404496.0
2017-03-23T15:00:00+01:00;3;43228519000.0;1668821000.0;2933363459.0;46159035647.0;14575129601.0;31583906046.0;2083634130.0;7744088185.0;5913816253.0;15842367478.0;7908354593.0;6717721667.0;1190632926.0;1167310285.0;117720.0;10.8;10.7;2985843000.0;2093496285.0;14;16658763731.0;375653486.0
2017-03-23T16:30:00+01:00;3;42083865000.0;1267400000.0;2831524825.0;44317016222.0;13949260832.0;30367755390.0;2083973471.0;7569440905.0;5965445886.0;14748895128.0;6690225533.0;6014563333.0;675662200.0;652247654.0;117720.0;10.8;10.7;2481802000.0;1336862321.0;16;16033234303.0;358149486.0
2017-03-23T18:00:00+01:00;3;44434980000.0;888840000.0;3042553946.0;45408275675.0;12974058665.0;32434217010.0;1824732073.0;6769121001.0;6077097922.0;17763266014.0;5307271278.0;5094025333.0;213245945.0;189576351.0;117720.0;10.3;10.2;2043252000.0;363674351.0;25;14798790738.0;402581657.0
2017-03-23T19:00:00+01:00;3;49332712000.0;824905000.0;3505351987.0;49524801874.0;12693408427.0;36831393447.0;1746028785.0;6292032779.0;5951864671.0;22841467211.0;4985986552.0;4919714000.0;66272552.0;42603113.0;117720.0;9.9;9.9;2054027667.0;45675446.0;31;14439437212.0;463639690.0
2017-03-23T23:00:00+01:00;3;45572553000.0;877105000.0;3147251625.0;45910593437.0;10839942277.0;35070651160.0;1397568381.0;4141687868.0;4816307793.0;24715087118.0;4810988649.0;4787344000.0;23644649.0;0.0;117720.0;8.9;9.0;1922906667.0;24333.0;41;12237510658.0;448591587.0
2017-03-24T00:00:00+01:00;3;44264846000.0;809154000.0;3027040829.0;44758625430.0;10668540414.0;34090085016.0;1421680558.0;4142109814.0;5217093066.0;23309201578.0;4780392090.0;4756676667.0;23715423.0;0.0;117651.0;8.8;9.0;1901234667.0;22000.0;43;12090220972.0;450417830.0
2017-03-24T00:30:00+01:00;3;41594629000.0;661407000.0;2788520202.0;42272954439.0;10590599635.0;31682354804.0;1407697493.0;4067159535.0;5088606639.0;21118891137.0;4555037545.0;4531252000.0;23785545.0;0.0;117651.0;8.8;9.0;1670011333.0;25000.0;44;11998297128.0;426784904.0
2017-03-24T02:30:00+01:00;3;38849189000.0;518780000.0;2552992874.0;39752084266.0;10464156233.0;29287928033.0;1335142402.0;3944060530.0;4675084441.0;19333640660.0;4352658866.0;4329268667.0;23390199.0;0.0;117651.0;8.7;8.9;1487936333.0;30333.0;42;11799298635.0;377990726.0
2017-03-24T04:00:00+01:00;3;36656832000.0;616438000.0;2371985390.0;37753393145.0;10682471173.0;27070921972.0;1416963020.0;4209925406.0;4670347078.0;16773686468.0;4435812409.0;4412631333.0;23181076.0;0.0;117651.0;8.6;8.8;1582578333.0;22667.0;39;12099434193.0;350827873.0
2017-03-24T09:30:00+01:00;3;49133476000.0;514873000.0;3485914207.0;50315154440.0;15100360958.0;35214793482.0;2120986009.0;8215110805.0;6709241048.0;18169455620.0;5623361997.0;4799208000.0;824153997.0;800808894.0;117651.0;8.9;8.7;1435215667.0;1356295561.0;23;17221346967.0;440896350.0
2017-03-24T12:00:00+01:00;3;46902395000.0;1137161000.0;3271788452.0;49664180207.0;14285179874.0;35379000333.0;1884919382.0;7266652550.0;6408521330.0;19818907071.0;7586222462.0;6080187667.0;1506034795.0;1483175357.0;117651.0;10.0;10.0;2322939000.0;2407231357.0;16;16170099256.0;415487803.0
2017-03-24T12:30:00+01:00;3;47023683000.0;1165780000.0;3283261784.0;49838784774.0;13990505125.0;35848279649.0;1913528894.0;6948715472.0;6155583615.0;20830451668.0;7675509072.0;6162954000.0;1512555072.0;1489140623.0;117651.0;10.3;10.2;2438838333.0;2383454623.0;14;15904034019.0;411365513.0
2017-03-24T13:30:00+01:00;3;44782984000.0;1256880000.0;3074403350.0;47919674046.0;14071444445.0;33848229601.0;1910759019.0;7107563166.0;5765914897.0;19063992520.0;7869908171.0;6395467333.0;1474440838.0;1451210533.0;117651.0;10.6;10.6;2832146667.0;2200914533.0;11;15982203464.0;401934774.0
2017-03-24T14:30:00+01:00;3;43031045000.0;1361096000.0;2915672225.0;46219802461.0;13876565715.0;32343236746.0;1976518152.0;7449085952.0;5987273651.0;16930358990.0;7839783772.0;6529040667.0;1310743105.0;1287559636.0;117651.0;10.7;10.7;3044026667.0;1952943969.0;9;15853083867.0;374258086.0
2017-03-24T16:30:00+01:00;3;40689631000.0;1502271000.0;2709793689.0;43278103981.0;12962263231.0;30315840750.0;1943686594.0;7224160768.0;6003841506.0;15144151882.0;7149725640.0;6474247667.0;675477973.0;652502613.0;117651.0;10.9;10.8;3325916667.0;956666946.0;6;14905949825.0;349187970.0
2017-03-24T19:00:00+01:00;3;45912335000.0;1705586000.0;3178851719.0;47406243274.0;11762725876.0;35643517398.0;1564365723.0;6145882036.0;5939644253.0;21993625386.0;6800430373.0;6734232000.0;66198373.0;42619766.0;117651.0;10.4;10.0;3852580667.0;43021766.0;13;13327091599.0;422084380.0
2017-03-24T20:30:00+01:00;3;43333412000.0;2251467000.0;2942781296.0;45209115670.0;10747435222.0;34461680448.0;1456242234.0;5023204052.0;5382919371.0;22599314791.0;7456099670.0;7432430667.0;23669003.0;0.0;117651.0;9.9;9.5;4567669667.0;23667.0;20;12203677456.0;386147703.0
2017-03-24T21:00:00+01:00;3;42001317000.0;2377714000.0;2824246794.0;44044819428.0;10387057980.0;33657761448.0;1372277571.0;4750630048.0;5321780018.0;22213073811.0;7615166386.0;7591566000.0;23600386.0;0.0;117651.0;9.8;9.3;4717935333.0;27333.0;23;11759335551.0;369703164.0
2017-03-24T22:30:00+01:00;3;43245212000.0;2446026000.0;2934861281.0;45330834520.0;10080614984.0;35250219536.0;1318518013.0;4271137969.0;5005996806.0;24654566748.0;7865750128.0;7842475667.0;23274461.0;0.0;117651.0;9.5;9.2;4994969333.0;24000.0;30;11399132997.0;399240326.0
2017-03-25T00:00:00+01:00;3;41321021000.0;2441770000.0;3168840838.0;43403183549.0;9741950350.0;33661233199.0;1246769085.0;4010563374.0;5136035744.0;23267864996.0;8090913024.0;8067452000.0;23461024.0;0.0;117651.0;9.4;9.1;5216232333.0;22667.0;36;10988719435.0;398139637.0
2017-03-25T00:30:00+01:00;3;38557092000.0;2537352000.0;2908031785.0;40829965928.0;9636534322.0;31193431606.0;1233406960.0;3928029804.0;5002200357.0;21029794484.0;8085904287.0;8062513333.0;23390954.0;0.0;117651.0;9.4;9.1;5207163333.0;22667.0;38;10869941282.0;367646573.0
2017-03-25T01:00:00+01:00;3;38143671000.0;2601671000.0;2869555089.0;40512339925.0;9537043249.0;30975296676.0;1198705669.0;3881549265.0;4849474952.0;21045566790.0;8201749065.0;8178334667.0;23414398.0;0.0;117651.0;9.4;9.0;5318568333.0;24667.0;40;10735748918.0;361854050.0
2017-03-25T03:00:00+01:00;3;33941836000.0;3176558000.0;2486383931.0;36455609081.0;9202447314.0;27253161767.0;1163769926.0;3952829104.0;4610080771.0;17526481966.0;8476357549.0;8453175667.0;23181882.0;0.0;117651.0;9.3;8.9;5602991000.0;22000.0;45;10366217240.0;299642536.0
2017-03-25T04:30:00+01:00;3;32177302000.0;3331894000.0;2329756750.0;34693367362.0;9059001689.0;25634365673.0;1199834931.0;4224938995.0;4599895235.0;15609696512.0;8470520499.0;8447407000.0;23113499.0;0.0;117651.0;9.3;8.8;5626627333.0;23667.0;45;10258836620.0;292804387.0
2017-03-25T05:00:00+01:00;3;32783303000.0;3310497000.0;2383262224.0;35287942698.0;9190820830.0;26097121868.0;1208695821.0;4352185078.0;4646105912.0;15890135057.0;8496741702.0;8473628333.0;23113369.0;0.0;117651.0;9.3;8.8;5654305333.0;26667.0;43;10399516651.0;298342780.0
2017-03-25T07:00:00+01:00;3;34571416000.0;3925820000.0;2542881220.0;37310232233.0;9512125179.0;27798107054.0;1169276927.0;4968218776.0;4132427874.0;17528183477.0;9502961887.0;9460181667.0;42780220.0;19621989.0;117651.0;9.1;8.4;6622849333.0;51099322.0;35;10681402106.0;295444434.0
2017-03-25T10:30:00+01:00;3;37407616000.0;4486810000.0;2801395371.0;41537803594.0;9755651719.0;31782151875.0;1117160081.0;5642095541.0;5477907484.0;19544988769.0;11749670315.0;10567051333.0;1182618982.0;1159273099.0;117651.0;10.1;9.3;6981855333.0;1905682766.0;47;10872811800.0;331277350.0
2017-03-25T11:00:00+01:00;3;37114029000.0;4806049000.0;2774331789.0;41511310388.0;9703215027.0;31808095361.0;1122097460.0;5631105648.0;5503462076.0;19551430176.0;12297978657.0;10962866667.0;1335111990.0;1311859387.0;117651.0;10.4;9.6;7316894333.0;2134815054.0;48;10825312487.0;320316480.0
2017-03-25T12:00:00+01:00;3;37752940000.0;5233656000.0;2833317961.0;42405498718.0;9395044697.0;33010454021.0;1045655702.0;5249561380.0;5069050947.0;21646185992.0;13027010029.0;11520599333.0;1506410696.0;1483204746.0;117651.0;11.0;10.1;7798918000.0;2375246413.0;50;10440700399.0;307477350.0
2017-03-25T19:30:00+01:00;3;40001871000.0;3526638000.0;3043588213.0;42156521066.0;8665835936.0;33490685130.0;1035065316.0;5044728763.0;5181360823.0;22229530228.0;9088062189.0;9043314667.0;44747522.0;21310305.0;117651.0;11.0;9.9;6187507667.0;21377638.0;66;9700901252.0;363185910.0
2017-03-26T05:00:00+02:00;3;31550933000.0;1579602000.0;2274766976.0;33408484629.0;7835700456.0;25572784173.0;1008587501.0;4039344756.0;4509687629.0;16015164287.0;6043752760.0;6021029000.0;22723760.0;0.0;117651.0;9.7;9.0;3209653000.0;23667.0;68;8844287957.0;331832154.0
2017-03-26T06:30:00+02:00;3;31797179000.0;1627408000.0;2296347161.0;33593805814.0;8008911684.0;25584894130.0;935247398.0;4179358633.0;4223897412.0;16246390687.0;6044148229.0;6011747000.0;32401229.0;9792324.0;117651.0;9.6;8.8;3203585667.0;9815657.0;67;8944159082.0;323766253.0
2017-03-26T09:30:00+02:00;3;34270779000.0;1048772000.0;2515862405.0;36943533409.0;8106870849.0;28836662560.0;865618403.0;4248655599.0;3900930279.0;19821458280.0;6597270655.0;5773418333.0;823852322.0;800832026.0;117651.0;9.3;8.7;2141522333.0;1629269026.0;65;8972489252.0;359881840.0
2017-03-26T10:30:00+02:00;3;34674786000.0;1056133000.0;2552188267.0;37706859246.0;8128640009.0;29578219237.0;874202798.0;4260017199.0;3930447073.0;20513552166.0;7007598100.0;5825270667.0;1182327433.0;1159283615.0;117651.0;9.8;9.0;1666178667.0;2492620615.0;64;9002842807.0;367203587.0
2017-03-26T12:30:00+02:00;3;36188524000.0;881351000.0;2689475450.0;39282948757.0;7969926724.0;31313022033.0;873048968.0;4076559204.0;3785512792.0;22577901069.0;7030115924.0;5517979333.0;1512136591.0;1489183638.0;117651.0;11.1;9.9;864770667.0;3335565971.0;62;8842975692.0;364864716.0
2017-03-26T21:00:00+02:00;3;36875649000.0;675079000.0;2752408916.0;37789194581.0;7977096890.0;29812097691.0;940615644.0;4090263176.0;4402185593.0;20379033278.0;4697868411.0;4674733000.0;23135411.0;0.0;117651.0;11.5;9.8;1875785667.0;32667.0;88;8917712534.0;356834913.0
2017-03-26T22:00:00+02:00;3;35669378000.0;884861000.0;2642181879.0;36863932048.0;8080460842.0;28783471206.0;985847600.0;3999428464.0;4333293610.0;19464901531.0;5056769353.0;5033474667.0;23294686.0;0.0;117651.0;11.0;9.5;2247166000.0;27000.0;89;9066308442.0;335172426.0
2017-03-26T23:30:00+02:00;3;38736799000.0;1039015000.0;2924800309.0;39879434830.0;8117563319.0;31761871511.0;968730415.0;3654847993.0;4385974429.0;22752318674.0;5492847679.0;5469804667.0;23043012.0;0.0;117651.0;10.6;9.4;2667879000.0;31333.0;90;9086293734.0;386396540.0
2017-03-27T01:00:00+02:00;3;34865338000.0;1124431000.0;2228736587.0;36614033704.0;8159448959.0;28454584745.0;1004375585.0;3648537495.0;4375355304.0;19426316361.0;5464574001.0;5439842667.0;24731334.0;0.0;117648.0;10.6;9.3;2650930667.0;32000.0;87;9163824544.0;362710710.0
2017-03-27T03:00:00+02:00;3;31953008000.0;981148000.0;2004814015.0;33762292106.0;8395560964.0;25366731142.0;1062707748.0;3737113599.0;4192528129.0;16374381666.0;5116029594.0;5091641000.0;24388594.0;0.0;117648.0;10.4;9.2;2306641333.0;31000.0;77;9458268712.0;320783473.0
2017-03-27T07:00:00+02:00;3;42785227000.0;936231000.0;2893721148.0;43885127153.0;12944840012.0;30940287141.0;1830880065.0;6041723821.0;4294493986.0;18773189269.0;5339862282.0;5288184333.0;51677949.0;27289273.0;117648.0;10.0;8.8;2531939000.0;27420606.0;73;14775720077.0;410009980.0
2017-03-27T13:30:00+02:00;3;38579100000.0;1278576000.0;2530354372.0;42097836773.0;14314462834.0;27783373939.0;1715273610.0;6662350565.0;4516393402.0;14889356363.0;7679712846.0;6134295333.0;1545417513.0;1521442644.0;117648.0;13.1;10.6;1671745667.0;3262952977.0;76;16029736444.0;352045700.0
2017-03-27T14:00:00+02:00;3;38123981000.0;1271492000.0;2492422509.0;41610855429.0;14342992791.0;27267862638.0;1791053393.0;7016029625.0;4635292506.0;13825487114.0;7596454001.0;6091099333.0;1505354668.0;1481428388.0;117648.0;13.5;10.8;1717301333.0;3161312721.0;74;16134046184.0;345665063.0
2017-03-27T15:00:00+02:00;3;36010469000.0;1152322000.0;2319818352.0;39189178018.0;14150374725.0;25038803293.0;1780075277.0;6978050791.0;4622169399.0;11658507826.0;6976694587.0;5692633000.0;1284061587.0;1259623281.0;117648.0;13.7;11.0;1535204333.0;2739824614.0;74;15930450002.0;325845217.0
2017-03-27T18:00:00+02:00;3;34438058000.0;613162000.0;2195190354.0;36075222547.0;12539533845.0;23535688702.0;1460799869.0;5644467241.0;4310640331.0;12119781261.0;4764056152.0;4493152000.0;270904152.0;246391728.0;117648.0;13.9;11.0;1131047333.0;877784061.0;74;14000333714.0;318539250.0
2017-03-28T03:00:00+02:00;3;32107035000.0;625183000.0;2016379275.0;33460042586.0;10191707843.0;23268334743.0;1288582143.0;3788417071.0;4028547038.0;14162788492.0;4321499297.0;4297032000.0;24467297.0;0.0;119048.0;11.2;9.3;1577472667.0;28000.0;83;11480289986.0;326929436.0
2017-03-28T05:00:00+02:00;3;32335669000.0;551997000.0;2033603622.0;33635389172.0;11222294604.0;22413094568.0;1491970638.0;4251442823.0;4086121647.0;12583559460.0;4217153602.0;4192832333.0;24321269.0;0.0;119048.0;11.1;9.2;1477022333.0;43667.0;76;12714265242.0;331832807.0
2017-03-28T05:30:00+02:00;3;33661991000.0;498413000.0;2134870515.0;34828870656.0;11724531419.0;23104339237.0;1498312175.0;4513168272.0;4117507244.0;12975351546.0;4143613651.0;4119269000.0;24344651.0;0.0;119048.0;11.1;9.1;1398888333.0;130667.0;75;13222843594.0;343450480.0
2017-03-28T06:00:00+02:00;3;36684445000.0;482486000.0;2374226154.0;37639247079.0;12336398050.0;25302849029.0;1643990293.0;4867135744.0;4253323711.0;14538399280.0;4174317157.0;4150044667.0;24272490.0;0.0;119048.0;11.0;9.1;1429297667.0;21333.0;74;13980388343.0;362802924.0
2017-03-28T16:00:00+02:00;3;33710754000.0;1512725000.0;2138637453.0;37373960868.0;14022006454.0;23351954414.0;1787708811.0;6661624717.0;4804645517.0;10097975369.0;7605660882.0;6648034000.0;957626882.0;933427722.0;119048.0;14.0;11.3;2352025667.0;2557496055.0;58;15809715265.0;291091560.0
2017-03-28T17:30:00+02:00;3;32910981000.0;1537527000.0;2077247406.0;35803268652.0;13023846725.0;22779421927.0;1626806703.0;5841906376.0;4680546238.0;10630162610.0;6791925886.0;6359017000.0;432908886.0;408294846.0;119048.0;14.1;11.3;2536708000.0;1528493513.0;60;14650653428.0;284863827.0
2017-03-28T18:00:00+02:00;3;33885102000.0;1350778000.0;2152131235.0;36392319792.0;12709709069.0;23682610723.0;1509301515.0;5612861758.0;4631242277.0;11929205173.0;6310088024.0;6039033000.0;271055024.0;246441138.0;119048.0;13.9;11.1;2461372667.0;1091400471.0;64;14219010584.0;299960996.0
2017-03-28T20:30:00+02:00;3;39177203000.0;586040000.0;2580614729.0;40008192542.0;11353145255.0;28655047287.0;1484251625.0;4706774972.0;4332086907.0;18131933783.0;4356532639.0;4330785000.0;25747639.0;450532.0;119048.0;12.8;10.2;1613112000.0;486532.0;84;12837396880.0;358888367.0
2017-03-28T22:00:00+02:00;3;36920495000.0;652769000.0;2393421996.0;38135414929.0;10759596801.0;27375818128.0;1379750540.0;4167405421.0;4301201283.0;17527460885.0;4608894676.0;4583743667.0;25151009.0;0.0;119048.0;12.2;9.8;1861591667.0;22333.0;90;12139347341.0;347783750.0
2017-03-28T22:30:00+02:00;3;39520763000.0;619822000.0;2609696425.0;40593664515.0;10683878088.0;29909786427.0;1333470304.0;3910152362.0;4195338630.0;20470825131.0;4684827934.0;4659994333.0;24833601.0;0.0;119048.0;12.1;9.7;1938070333.0;22667.0;92;12017348392.0;382407993.0
2017-03-29T02:30:00+02:00;3;31816484000.0;957188000.0;1994588897.0;33706631080.0;10217909698.0;23488721382.0;1309144635.0;3708949130.0;3979528988.0;14491098629.0;5156058180.0;5132204333.0;23853847.0;0.0;118899.0;11.8;9.4;2395119000.0;25000.0;91;11527054333.0;314134203.0
2017-03-29T05:30:00+02:00;3;32684870000.0;716588000.0;2060042805.0;34265642392.0;11771888336.0;22493754056.0;1556399253.0;4546701360.0;4052730237.0;12337923206.0;4689171438.0;4665317667.0;23853771.0;0.0;118899.0;11.6;9.2;1965396667.0;20667.0;83;13328287589.0;331768240.0
2017-03-29T08:30:00+02:00;3;42769868000.0;472234000.0;2892352239.0;44334068992.0;14783507349.0;29550561643.0;2070221092.0;7478860799.0;5159318970.0;14842160781.0;5328584715.0;4876460667.0;452124048.0;427440847.0;118899.0;11.1;8.9;1820028333.0;764908847.0;76;16853728441.0;399797483.0
2017-03-29T14:00:00+02:00;3;36764755000.0;1279678000.0;2380748879.0;40622187057.0;14521612226.0;26100574831.0;1878130126.0;6755671123.0;4582337824.0;12884435759.0;7851912770.0;6345591667.0;1506321103.0;1481980187.0;118899.0;14.7;11.0;1461030667.0;3726547187.0;81;16399742352.0;334053833.0
2017-03-29T15:00:00+02:00;3;34677423000.0;1254409000.0;2213953786.0;38309374466.0;14325785760.0;23983588706.0;1852990316.0;6770936418.0;4555248355.0;10804413617.0;7412522533.0;6128015000.0;1284507533.0;1260092463.0;118899.0;15.0;11.2;1345052333.0;3408318130.0;81;16178776076.0;312208280.0
2017-03-29T15:30:00+02:00;3;33901247000.0;1210628000.0;2153382797.0;37305752068.0;14195934204.0;23109817864.0;1835603883.0;6650843541.0;4528501460.0;10094868981.0;7074932486.0;5953598667.0;1121333819.0;1096821550.0;118899.0;15.2;11.3;1283061333.0;3137219217.0;80;16031538087.0;306416620.0
2017-03-29T18:30:00+02:00;3;35196168000.0;349789000.0;2254874259.0;36367065418.0;12522759391.0;23844306027.0;1469890354.0;5355884884.0;4327200104.0;12691330685.0;4102722100.0;3924527000.0;178195100.0;153244847.0;118899.0;15.1;11.1;671565333.0;719875180.0;74;13992649745.0;327161423.0
2017-03-29T22:30:00+02:00;3;38452214000.0;374156000.0;2519751860.0;39132339043.0;10630068371.0;28502270672.0;1319834720.0;3847077318.0;4029128300.0;19306230334.0;3944598921.0;3919672333.0;24926588.0;0.0;118899.0;13.1;9.8;1182264000.0;27000.0;71;11949903091.0;370566017.0
2017-03-30T02:30:00+02:00;3;30699542000.0;738062000.0;1911848846.0;32381781061.0;10188720622.0;22193060439.0;1222951823.0;3466913654.0;3678623830.0;13824571132.0;4632171338.0;4608220333.0;23951005.0;0.0;118850.0;12.8;9.5;1866539667.0;21667.0;77;11411672445.0;300021430.0
2017-03-30T06:30:00+02:00;3;36530114000.0;994660000.0;2361715145.0;38053194838.0;12784396797.0;25268798041.0;1635099304.0;5121686440.0;3920340770.0;14591671526.0;5227253414.0;5189667667.0;37585747.0;13634570.0;118850.0;12.5;9.3;2462847333.0;13657570.0;80;14419496101.0;347797430.0
2017-03-30T10:00:00+02:00;3;38969310000.0;759254000.0;2563091876.0;41694714258.0;14857860335.0;26836853923.0;1937987731.0;7393581184.0;5532420527.0;11972864481.0;6415474574.0;5350801333.0;1064673241.0;1040283908.0;118850.0;12.6;9.2;1263494333.0;2393819575.0;81;16795848066.0;367724440.0
2017-03-30T14:00:00+02:00;3;34831339000.0;1734244000.0;2226058552.0;38962361119.0;14543787478.0;24418573641.0;1780712022.0;6488940121.0;4422474506.0;11726446993.0;8400724798.0;6893912000.0;1506812798.0;1482374521.0;118850.0;16.2;11.2;2040231333.0;3709181188.0;84;16324499500.0;309400126.0
2017-03-30T15:30:00+02:00;3;32294783000.0;1816848000.0;2030518425.0;36122146016.0;14274680521.0;21847465495.0;1752228984.0;6339324380.0;4396505100.0;9359407031.0;7953452951.0;6831535333.0;1121917618.0;1097113398.0;118850.0;16.7;11.4;2278690333.0;3039174398.0;76;16026909505.0;278723510.0
2017-03-30T16:00:00+02:00;3;31615926000.0;1773196000.0;1979612042.0;35264281594.0;14036144108.0;21228137486.0;1704694325.0;6279842698.0;4425759753.0;8817840710.0;7674906197.0;6716216667.0;958689530.0;933836602.0;118850.0;16.9;11.5;2357351000.0;2680906269.0;73;15740838433.0;273742560.0
2017-03-30T17:30:00+02:00;3;30973294000.0;1445398000.0;1931976871.0;33753191306.0;13093297261.0;20659894045.0;1544764213.0;5441712041.0;4286351951.0;9387065840.0;6418784571.0;5985530000.0;433254571.0;408473697.0;118850.0;17.0;11.5;2324326667.0;1445900030.0;65;14638061474.0;261512394.0
2017-03-30T19:00:00+02:00;3;34486059000.0;924196000.0;2198947075.0;36061380447.0;12309559510.0;23751820937.0;1333934567.0;4689002851.0;3952965896.0;13775917622.0;5006567389.0;4921204000.0;85363389.0;60510448.0;118850.0;16.2;11.0;2079307000.0;278495448.0;58;13643494077.0;308102867.0
2017-03-30T20:00:00+02:00;3;35264697000.0;1039094000.0;2260306363.0;36639098320.0;11640610346.0;24998487974.0;1376641198.0;4425051091.0;3805219301.0;15391576383.0;4997686364.0;4971883333.0;25803031.0;901459.0;118850.0;15.6;10.7;2319815333.0;7417792.0;53;13017251544.0;323884680.0
2017-03-31T00:00:00+02:00;3;34306042000.0;2316944000.0;2184873863.0;36526440581.0;10305542430.0;26220898151.0;1331716665.0;3719480486.0;4138008323.0;17031692677.0;7054708492.0;7029737333.0;24971159.0;0.0;118850.0;14.4;9.8;4363081000.0;24667.0;46;11637259095.0;332492047.0
2017-03-31T03:00:00+02:00;3;26936659000.0;2814195000.0;1645099658.0;29530301384.0;10052740934.0;19477560450.0;1278106984.0;3640792121.0;3618094960.0;10940566385.0;7291059082.0;7266477333.0;24581749.0;0.0;118850.0;14.2;9.6;4604718667.0;24000.0;43;11330847918.0;238122040.0
2017-03-31T04:00:00+02:00;3;25841848000.0;2905612000.0;1570963095.0;28385898507.0;10187249468.0;18198649039.0;1356702922.0;3857401445.0;3654438864.0;9330105808.0;7245302313.0;7220794667.0;24507646.0;0.0;118850.0;14.2;9.6;4548183667.0;23333.0;40;11543952390.0;224676710.0
2017-03-31T04:30:00+02:00;3;25912116000.0;2789965000.0;1575674356.0;28389487927.0;10387297992.0;18002189935.0;1365691695.0;3952161453.0;3654414929.0;9029921858.0;7069969390.0;7045535667.0;24433723.0;0.0;118850.0;14.2;9.5;4373524667.0;24667.0;39;11752989687.0;226958106.0
2017-03-31T08:00:00+02:00;3;37469819000.0;2228996000.0;2438375448.0;39676626991.0;13902103420.0;25774523571.0;2020424467.0;6773540529.0;4479737871.0;12500820705.0;7188940240.0;6935587333.0;253352907.0;228819960.0;118850.0;13.8;9.1;4139514667.0;323524293.0;27;15922527887.0;314760800.0
2017-03-31T09:30:00+02:00;3;38351641000.0;1881883000.0;2511362990.0;41236171328.0;14483711000.0;26752460328.0;1986944191.0;7510473901.0;5488825591.0;11766216645.0;7602718892.0;6744777333.0;857941559.0;833459143.0;118850.0;13.6;9.2;3473918667.0;1421846476.0;24;16470655191.0;324942573.0
2017-03-31T11:00:00+02:00;3;37423941000.0;1852828000.0;2434605973.0;41240629619.0;14490795573.0;26749834046.0;1902927616.0;7303266020.0;5593498402.0;11950142008.0;8426779579.0;7054089000.0;1372690579.0;1348426146.0;118850.0;13.9;9.8;3243523000.0;2517760146.0;21;16393723189.0;322656986.0
2017-03-31T12:30:00+02:00;3;37233670000.0;2376377000.0;2419002088.0;41572756735.0;13583365713.0;27989391022.0;1741308471.0;6182073247.0;4911504065.0;15154505239.0;9445869891.0;7875934667.0;1569935224.0;1545426946.0;118850.0;14.3;10.5;3624231667.0;3119407946.0;23;15324674184.0;311404067.0
2017-03-31T15:30:00+02:00;3;32227467000.0;2129920000.0;2025443615.0;36269609822.0;13139674961.0;23129934861.0;1738587710.0;6373995590.0;4679068496.0;10338283066.0;8469953378.0;7348494000.0;1121459378.0;1097291450.0;118850.0;14.9;11.5;3486862667.0;2358336117.0;27;14878262671.0;272446940.0
2017-03-31T19:30:00+02:00;3;34437550000.0;1329945000.0;2195150613.0;36116847873.0;10938614358.0;25178233515.0;1239747533.0;4424074280.0;4052945873.0;15461465828.0;5511691900.0;5456619667.0;55072233.0;30466752.0;118850.0;14.0;11.0;2842833000.0;94262085.0;28;12178361891.0;307298413.0
